城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度,距离_南山科技园,距离_深圳湾,距离_福田CBD,距离_坂田科技城,最近距离,最近就业区,最近距离(km),星巴克数量,麦当劳数量
深圳,龙岗区,龙岗宝荷,京基御景荟都,一居,1室1厅1卫,2100.0,37.0,56.76,北,链家/个人,整租·京基御景荟都 1室1厅 北,https://sz.lianjia.com/zufang/SZ2090296688810917888.html,114.275164,22.689594,小区,44788.0,46392.0,45285.0,27540.0,27540.0,坂田科技城,27.54,0,1
深圳,龙岗区,龙岗中心城,仁恒梦公园,一居,1室1厅1卫,2500.0,38.43,65.05,南,贝壳优选,整租·仁恒梦公园 1室1厅 南,https://sz.lianjia.com/zufang/SZ2090302380154290176.html,114.224987,22.730632,小区,45122.0,46726.0,38526.0,27874.0,27874.0,坂田科技城,27.874,1,2
深圳,罗湖区,新秀,京基东方都会,一居,1室0厅1卫,2800.0,26.0,107.69,东南,链家,整租·京基东方都会 1室0厅 东南,https://sz.lianjia.com/zufang/SZ2090305307451326464.html,114.142937,22.548212,小区(模糊),24604.0,22410.0,11562.0,19192.0,11562.0,福田CBD,11.562,1,3
深圳,坪山区,坪山,润樾山,三居,3室1厅1卫,3300.0,86.0,38.37,南,贝壳优选,整租·润樾山 3室1厅 南,https://sz.lianjia.com/zufang/SZ2090307398643220480.html,114.350844,22.708786,小区,60788.0,54022.0,43174.0,43540.0,43174.0,福田CBD,43.174,0,1
深圳,福田区,百花,南天二花园,三居,3室2厅1卫,8200.0,88.83,92.31,南 北,贝壳优选,整租·南天二花园 3室2厅 南/北,https://sz.lianjia.com/zufang/SZ2090308252867756032.html,114.093641,22.550982,小区,18975.0,18320.0,7183.0,12755.0,7183.0,福田CBD,7.183,4,5
深圳,坪山区,坪山,丹梓龙庭,三居,3室2厅1卫,2100.0,70.0,30.0,东南,链家/个人,整租·丹梓龙庭 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2090311822929297408.html,114.394862,22.741872,小区(模糊),60966.0,62570.0,54370.0,43718.0,43718.0,坂田科技城,43.718,0,0
深圳,宝安区,松岗,畔山御景花园,一居,1室1厅1卫,2400.0,50.48,47.54,东南,链家/个人,整租·畔山御景花园 1室1厅 东南,https://sz.lianjia.com/zufang/SZ2090312936693170176.html,113.813612,22.774922,小区,37394.0,46287.0,55364.0,46177.0,37394.0,南山科技园,37.394,0,0
深圳,南山区,蛇口,海月花园一期,三居,3室2厅1卫,8500.0,96.0,88.54,东南,链家/个人,整租·海月花园一期 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2090317052282667008.html,113.926416,22.491588,板块,7824.0,8832.0,17909.0,31982.0,7824.0,南山科技园,7.824,2,3
深圳,南山区,南山中心,荟芳园,三居,3室1厅2卫,6500.0,85.0,76.47,南,链家/个人,整租·荟芳园 3室1厅 南,https://sz.lianjia.com/zufang/SZ2090320658167758848.html,113.928652,22.527584,小区,4851.0,5218.0,14289.0,27764.0,4851.0,南山科技园,4.851,5,7
深圳,光明区,公明,璟悦轩小巨蛋,一居,1室1厅1卫,2800.0,49.75,56.28,西南,链家/个人,整租·璟悦轩小巨蛋 1室1厅 西南,https://sz.lianjia.com/zufang/SZ2090322750227873792.html,113.906077,22.77179,小区,31923.0,37105.0,39335.0,29173.0,29173.0,坂田科技城,29.173,0,0
深圳,光明区,光明,新地中央花园,三居,3室2厅1卫,5000.0,108.0,46.3,东 西,链家/个人,整租·新地中央花园 3室2厅 东/西,https://sz.lianjia.com/zufang/SZ2090325119728615424.html,113.94733,22.744136,板块,32363.0,37545.0,34518.0,23387.0,23387.0,坂田科技城,23.387,1,1
深圳,罗湖区,黄贝岭,靖轩豪苑,两居,2室2厅1卫,6800.0,71.12,95.61,西南,链家/个人,整租·靖轩豪苑 2室2厅 西南,https://sz.lianjia.com/zufang/SZ2090329158054838272.html,114.139376,22.547927,小区,23765.0,21571.0,10723.0,17128.0,10723.0,福田CBD,10.723,4,4
深圳,光明区,光明,星河天地公馆,一居,1室0厅1卫,2600.0,41.0,63.41,东北,贝壳优选,整租·星河天地公馆 1室0厅 东北,https://sz.lianjia.com/zufang/SZ2090333769134243840.html,113.939218,22.760179,小区,32274.0,37456.0,34336.0,24174.0,24174.0,坂田科技城,24.174,0,2
深圳,龙岗区,龙岗中心城,华业玫瑰郡,一居,1室1厅1卫,2300.0,41.26,55.74,东南,链家,整租·华业玫瑰郡 1室1厅 东南,https://sz.lianjia.com/zufang/SZ2090342755095019520.html,114.246884,22.720889,行政区,43264.0,44868.0,36668.0,26016.0,26016.0,坂田科技城,26.016,4,6
深圳,福田区,新洲,嘉洲富苑,三居,3室2厅1卫,8300.0,84.84,97.83,南,链家/个人,整租·嘉洲富苑 3室2厅 南,https://sz.lianjia.com/zufang/SZ2090355502872526848.html,114.046071,22.52645,小区,14583.0,12389.0,1478.0,18257.0,1478.0,福田CBD,1.478,4,5
深圳,福田区,皇岗,港城华庭,三居,3室2厅1卫,9500.0,89.0,106.74,南,链家/个人,整租·港城华庭 3室2厅 南,https://sz.lianjia.com/zufang/SZ2090359355667906560.html,114.072742,22.517083,小区,16220.0,15559.0,3364.0,17566.0,3364.0,福田CBD,3.364,2,2
深圳,南山区,南山中心,天马综合楼,三居,3室1厅1卫,4500.0,78.0,57.69,东南,链家,整租·天马综合楼 3室1厅 东南,https://sz.lianjia.com/zufang/SZ2090362429128048640.html,113.937496,22.518114,板块,3842.0,3932.0,13003.0,27193.0,3842.0,南山科技园,3.842,11,8
深圳,光明区,公明,奥园和平广场,两居,2室1厅1卫,2000.0,55.0,36.36,南,贝壳优选,整租·奥园和平广场 2室1厅 南,https://sz.lianjia.com/zufang/SZ2090362560753696768.html,113.898546,22.76467,小区,30378.0,35560.0,40013.0,29851.0,29851.0,坂田科技城,29.851,0,0
深圳,罗湖区,布心,大地花园,两居,2室1厅1卫,3500.0,51.0,68.63,南,链家/个人,整租·大地花园 2室1厅 南,https://sz.lianjia.com/zufang/SZ2090362769596481536.html,114.125333,22.576214,小区,21562.0,23181.0,11992.0,15408.0,11992.0,福田CBD,11.992,4,4
深圳,罗湖区,笋岗,兴华小区,三居,3室2厅1卫,5800.0,90.0,64.44,南,链家/个人,整租·兴华小区 3室2厅 南,https://sz.lianjia.com/zufang/SZ2090365591876534272.html,114.131611,22.548309,小区,23813.0,21019.0,10171.0,15950.0,10171.0,福田CBD,10.171,4,9
深圳,龙岗区,布吉石芽岭,中海怡瑞山居,两居,2室2厅1卫,3700.0,66.0,56.06,南,链家/个人,整租·中海怡瑞山居 2室2厅 南,https://sz.lianjia.com/zufang/SZ2090366482633457664.html,114.122798,22.61992,小区,26288.0,27892.0,19405.0,9336.0,9336.0,坂田科技城,9.336,0,1
深圳,福田区,八卦岭,旭飞花园,一居,1室1厅1卫,3800.0,44.0,86.36,北,链家,整租·旭飞花园 1室1厅 复式 北,https://sz.lianjia.com/zufang/SZ2090370289325047808.html,114.103195,22.558348,小区,18638.0,19606.0,8758.0,12418.0,8758.0,福田CBD,8.758,8,6
深圳,光明区,光明,科裕新村,一居,1室0厅1卫,1950.0,33.0,59.09,东 东南,链家/个人,整租·科裕新村 1室0厅 东/东南,https://sz.lianjia.com/zufang/SZ2090372054606938112.html,113.930982,22.738864,小区(模糊),30143.0,35325.0,34314.0,24152.0,24152.0,坂田科技城,24.152,2,2
深圳,龙华区,梅林关,万科金域华府,三居,3室2厅2卫,8600.0,89.04,96.59,东南,链家/个人,整租·万科金域华府 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2090372703625150464.html,114.043009,22.598518,小区,17449.0,19053.0,10481.0,5898.0,5898.0,坂田科技城,5.898,3,3
深圳,福田区,皇岗,皇御苑二期,两居,2室1厅1卫,5700.0,63.69,89.5,西北,链家/个人,整租·皇御苑二期 2室1厅 西北,https://sz.lianjia.com/zufang/SZ2090372977613864960.html,114.075083,22.525792,小区,17542.0,15348.0,4504.0,17039.0,4504.0,福田CBD,4.504,0,0
深圳,南山区,蛇口,新世界·临海揽山御园,三居,3室2厅2卫,16000.0,107.5,148.84,南,链家/个人,整租·新世界·临海揽山御园 3室2厅 南,https://sz.lianjia.com/zufang/SZ2090375519626330112.html,113.912785,22.493425,小区,7748.0,8402.0,17473.0,31904.0,7748.0,南山科技园,7.748,4,2
深圳,南山区,南山中心,天马综合楼,三居,3室1厅1卫,7800.0,141.86,54.98,南,链家,整租·天马综合楼 3室1厅 南,https://sz.lianjia.com/zufang/SZ2090378184242495488.html,113.917785,22.516611,小区,6268.0,6420.0,15491.0,32729.0,6268.0,南山科技园,6.268,5,5
深圳,福田区,石厦,石厦花园,三居,3室1厅1卫,10500.0,90.0,116.67,东南,链家/个人,整租·石厦花园 3室1厅 东南,https://sz.lianjia.com/zufang/SZ2090380043350966272.html,114.055232,22.521702,小区,14959.0,12765.0,932.0,18609.0,932.0,福田CBD,0.932,5,5
深圳,龙岗区,布吉关,翡翠星光园,两居,2室1厅1卫,4800.0,56.0,85.71,北,链家,整租·翡翠星光园 2室1厅 北,https://sz.lianjia.com/zufang/SZ2090381545251536896.html,114.124448,22.601418,小区,23907.0,25526.0,14337.0,11190.0,11190.0,坂田科技城,11.19,2,6
深圳,南山区,科技园,华润城润玺一期,三居,3室2厅2卫,19800.0,120.0,165.0,东北,链家/个人,整租·华润城润玺一期 3室2厅 东北,https://sz.lianjia.com/zufang/SZ2090385221764513792.html,113.958667,22.54459,小区,1400.0,4811.0,14232.0,22815.0,1400.0,南山科技园,1.4,4,4
深圳,南山区,南山中心,愉康大厦,三居,3室2厅2卫,7500.0,102.0,73.53,东南,链家,整租·愉康大厦 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2090386303693619200.html,113.924985,22.527767,小区,4339.0,5680.0,14751.0,28941.0,4339.0,南山科技园,4.339,4,7
深圳,南山区,南山中心,金晖大厦,一居,1室1厅1卫,4000.0,32.0,125.0,东,链家/个人,整租·金晖大厦 1室1厅 东,https://sz.lianjia.com/zufang/SZ2090389953564377088.html,113.924786,22.509137,小区(模糊),5666.0,6320.0,15391.0,29822.0,5666.0,南山科技园,5.666,5,5
深圳,龙岗区,坂田,万科·万致天地,一居,1室1厅1卫,3600.0,32.0,112.5,西,链家/个人,整租·万科·万致天地 1室1厅 复式 西,https://sz.lianjia.com/zufang/SZ2090391256352948224.html,114.068983,22.628332,小区,22811.0,24415.0,15843.0,2466.0,2466.0,坂田科技城,2.466,2,5
深圳,南山区,华侨城,首地容御,两居,2室2厅1卫,11000.0,89.0,123.6,西南,链家,整租·首地容御 2室2厅 西南,https://sz.lianjia.com/zufang/SZ2090391994747584512.html,113.973501,22.550609,小区,4733.0,5787.0,12577.0,21675.0,4733.0,南山科技园,4.733,3,3
深圳,南山区,南山中心,天马综合楼,三居,3室1厅1卫,5000.0,155.72,32.11,南,链家,整租·天马综合楼 3室1厅 南,https://sz.lianjia.com/zufang/SZ2090393947456143360.html,113.917785,22.516611,小区(模糊),6268.0,6420.0,15491.0,32729.0,6268.0,南山科技园,6.268,5,5
深圳,罗湖区,百仕达,旭飞华达园,一居,1室1厅1卫,3400.0,39.0,87.18,东,链家/个人,整租·旭飞华达园 1室1厅 东,https://sz.lianjia.com/zufang/SZ2090393980620505088.html,114.129519,22.572318,小区,24386.0,26384.0,15536.0,18115.0,15536.0,福田CBD,15.536,5,5
深圳,南山区,蛇口,栖游记,三居,3室2厅2卫,9000.0,84.0,107.14,东南,链家/个人,整租·栖游记 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2090394381369475072.html,113.933862,22.48808,小区,6877.0,7685.0,16762.0,30835.0,6877.0,南山科技园,6.877,2,2
深圳,坪山区,坪山,龙光玖云著,两居,2室2厅1卫,2600.0,37.0,70.27,南,链家/个人,整租·龙光玖云著 2室2厅 南,https://sz.lianjia.com/zufang/SZ2090396362297311232.html,114.331072,22.680119,小区(模糊),50326.0,50477.0,39629.0,33078.0,33078.0,坂田科技城,33.078,1,1
深圳,南山区,蛇口,招商海月华庭,三居,3室2厅1卫,11000.0,88.71,124.0,南,链家/个人,整租·招商海月华庭 3室2厅 南,https://sz.lianjia.com/zufang/SZ2090397017615368192.html,113.936045,22.498319,小区,5970.0,6021.0,15092.0,29457.0,5970.0,南山科技园,5.97,2,2
深圳,南山区,科技园,豪方花园,三居,3室2厅2卫,7500.0,105.0,71.43,南,链家/个人,整租·豪方花园 3室2厅 南,https://sz.lianjia.com/zufang/SZ2090397363054051328.html,113.934201,22.543905,小区,2242.0,7293.0,16302.0,25637.0,2242.0,南山科技园,2.242,3,4
深圳,光明区,光明,龙光玖龙台三期(公寓),两居,2室2厅1卫,3500.0,42.0,83.33,东北,链家/个人,整租·龙光玖龙台三期(公寓) 2室2厅 东北,https://sz.lianjia.com/zufang/SZ2090398583185473536.html,113.93402,22.745179,小区,30703.0,35885.0,33334.0,23172.0,23172.0,坂田科技城,23.172,2,2
深圳,龙华区,梅林关,溪山,三居,3室1厅2卫,7500.0,89.0,84.27,南,链家/个人,整租·溪山 3室1厅 南,https://sz.lianjia.com/zufang/SZ2090404579450552320.html,114.058134,22.601748,小区,18951.0,20555.0,11983.0,4543.0,4543.0,坂田科技城,4.543,1,2
深圳,坪山区,坪山,龙光玖云著,两居,2室1厅1卫,3000.0,51.0,58.82,西北,链家/个人,整租·龙光玖云著 2室1厅 西北,https://sz.lianjia.com/zufang/SZ2090405756305145856.html,114.331072,22.680119,小区,50326.0,50477.0,39629.0,33078.0,33078.0,坂田科技城,33.078,1,1
深圳,南山区,后海,南粤明珠海洋之心,三居,3室2厅2卫,10000.0,119.0,84.03,南,链家/个人,整租·南粤明珠海洋之心 3室2厅 南,https://sz.lianjia.com/zufang/SZ2090408027302658048.html,113.932889,22.513677,小区,4003.0,4870.0,13941.0,28131.0,4003.0,南山科技园,4.003,7,7
深圳,宝安区,翻身,富华花园,三居,3室2厅2卫,6200.0,107.8,57.51,西南,链家/个人,整租·富华花园 3室2厅 西南,https://sz.lianjia.com/zufang/SZ2090410150690029568.html,113.885032,22.566784,小区,8969.0,15604.0,21966.0,30014.0,8969.0,南山科技园,8.969,2,2
深圳,盐田区,盐田港,幸福海,两居,2室1厅1卫,3200.0,56.96,56.18,西南,链家,整租·幸福海 2室1厅 西南,https://sz.lianjia.com/zufang/SZ2090410219786993664.html,114.250694,22.59007,小区,38486.0,39333.0,28485.0,26594.0,26594.0,坂田科技城,26.594,1,2
深圳,宝安区,新安,东江豪苑,三居,3室1厅1卫,6000.0,146.3,41.01,东南,链家/个人,整租·东江豪苑 3室1厅 东南,https://sz.lianjia.com/zufang/SZ2090413999391768576.html,113.908473,22.555913,小区(模糊),5981.0,14376.0,19312.0,28786.0,5981.0,南山科技园,5.981,3,3
深圳,福田区,八卦岭,岭尚时代园,两居,2室1厅1卫,6500.0,59.0,110.17,南,链家/个人,整租·岭尚时代园 2室1厅 南,https://sz.lianjia.com/zufang/SZ2090414064487366656.html,114.097708,22.56391,小区,17987.0,19606.0,8300.0,11751.0,8300.0,福田CBD,8.3,2,3
深圳,龙岗区,龙岗中心城,保利上城,一居,1室0厅1卫,2400.0,43.7,54.92,西北,链家/个人,整租·保利上城 1室0厅 西北,https://sz.lianjia.com/zufang/SZ2090420086966845440.html,114.246884,22.720889,小区,43264.0,44868.0,36668.0,26016.0,26016.0,坂田科技城,26.016,4,6
深圳,坪山区,坪山,龙光玖云著,两居,2室2厅1卫,2800.0,51.0,54.9,西南,链家/个人,整租·龙光玖云著 2室2厅 西南,https://sz.lianjia.com/zufang/SZ2090424927537594368.html,114.331072,22.680119,小区(模糊),50326.0,50477.0,39629.0,33078.0,33078.0,坂田科技城,33.078,1,1
深圳,宝安区,沙井,会展湾·中港广场,一居,1室0厅1卫,2270.0,42.0,54.05,东,链家/个人,整租·会展湾·中港广场 1室0厅 东,https://sz.lianjia.com/zufang/SZ2090428722720014336.html,113.778272,22.704979,小区,39431.0,37808.0,46885.0,50081.0,37808.0,深圳湾,37.808,0,1
深圳,罗湖区,笋岗,招商中环红玺,两居,2室1厅2卫,5800.0,56.0,103.57,东,贝壳优选,整租·招商中环红玺 2室1厅 东,https://sz.lianjia.com/zufang/SZ2090429158705332224.html,114.105788,22.563197,小区,18707.0,20135.0,9287.0,13017.0,9287.0,福田CBD,9.287,5,6
深圳,罗湖区,笋岗,祥福雅居,两居,2室1厅1卫,5600.0,64.0,87.5,南,链家/个人,整租·祥福雅居 2室1厅 南,https://sz.lianjia.com/zufang/SZ2090430406749847552.html,114.112427,22.565423,小区(模糊),19608.0,21036.0,10417.0,13372.0,10417.0,福田CBD,10.417,4,4
深圳,罗湖区,莲塘,东方凤雅台,两居,2室1厅1卫,4200.0,56.71,74.06,北,链家,整租·东方凤雅台 2室1厅 北,https://sz.lianjia.com/zufang/SZ2090430428442787840.html,114.180661,22.560202,小区,29356.0,27162.0,16314.0,23002.0,16314.0,福田CBD,16.314,0,1
深圳,南山区,南山中心,友邻公寓,一居,1室0厅1卫,3600.0,32.0,112.5,东,贝壳优选,整租·友邻公寓 1室0厅 东,https://sz.lianjia.com/zufang/SZ2090432584403124224.html,113.929697,22.531364,小区(模糊),4163.0,5962.0,15033.0,27076.0,4163.0,南山科技园,4.163,3,4
深圳,罗湖区,黄贝岭,深业东岭一期,三居,3室2厅2卫,7800.0,85.83,90.88,西北,链家,整租·深业东岭一期 3室2厅 西北,https://sz.lianjia.com/zufang/SZ2090434156851888128.html,114.139998,22.549126,小区,24520.0,22326.0,11478.0,17349.0,11478.0,福田CBD,11.478,3,5
深圳,宝安区,福永,会展湾水岸,一居,1室1厅1卫,2300.0,34.0,67.65,东,链家/个人,整租·会展湾水岸 1室1厅 东,https://sz.lianjia.com/zufang/SZ2090435712385024000.html,113.782013,22.699835,小区,37833.0,36210.0,45287.0,48483.0,36210.0,深圳湾,36.21,2,1
深圳,龙岗区,龙岗宝荷,振业峦山谷,两居,2室1厅1卫,2500.0,57.0,43.86,南,链家,整租·振业峦山谷 2室1厅 南,https://sz.lianjia.com/zufang/SZ2090437251484876800.html,114.267836,22.688096,小区,46497.0,48101.0,45482.0,29249.0,29249.0,坂田科技城,29.249,0,1
深圳,罗湖区,新秀,龙景花园,两居,2室1厅1卫,4500.0,65.0,69.23,北,链家/个人,整租·龙景花园 2室1厅 北,https://sz.lianjia.com/zufang/SZ2090438789049614336.html,114.131611,22.548309,小区,23813.0,21019.0,10171.0,15950.0,10171.0,福田CBD,10.171,4,9
深圳,罗湖区,翠竹,佳兆业金翠园,一居,1室1厅1卫,4935.0,58.0,85.09,南,贝壳优选,整租·佳兆业金翠园 1室1厅 南,https://sz.lianjia.com/zufang/SZ2090439464156397568.html,114.129039,22.561026,小区,22768.0,24788.0,13940.0,16497.0,13940.0,福田CBD,13.94,5,5
深圳,罗湖区,银湖,缙山府,三居,3室2厅2卫,13000.0,93.0,139.78,东南,链家/个人,整租·缙山府 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2090444450378547200.html,114.092055,22.567448,小区,18406.0,20025.0,8836.0,12124.0,8836.0,福田CBD,8.836,1,1
深圳,南山区,科技园,大冲新城花园,一居,1室1厅1卫,5200.0,50.0,104.0,南,链家/个人,整租·大冲新城花园 1室1厅 南,https://sz.lianjia.com/zufang/SZ2090448722537218048.html,113.951113,22.542148,小区,651.0,4925.0,14001.0,23850.0,651.0,南山科技园,0.651,12,8
深圳,宝安区,西乡,财富港大厦,一居,1室1厅1卫,3500.0,38.0,92.11,西北,链家/个人,整租·财富港大厦 1室1厅 西北,https://sz.lianjia.com/zufang/SZ2090450749178773504.html,113.866953,22.567142,小区,13036.0,19086.0,24871.0,33525.0,13036.0,南山科技园,13.036,5,3
深圳,南山区,科技园,大冲新城花园,一居,1室1厅1卫,5200.0,50.0,104.0,南,链家/个人,整租·大冲新城花园 1室1厅 南,https://sz.lianjia.com/zufang/SZ2090451126305423360.html,113.951113,22.542148,小区(模糊),651.0,4925.0,14001.0,23850.0,651.0,南山科技园,0.651,12,8
深圳,南山区,科技园,大冲新城花园,一居,1室1厅1卫,5000.0,50.0,100.0,南,链家/个人,整租·大冲新城花园 1室1厅 南,https://sz.lianjia.com/zufang/SZ2090451482724794368.html,113.951113,22.542148,小区,651.0,4925.0,14001.0,23850.0,651.0,南山科技园,0.651,12,8
深圳,南山区,科技园,大冲新城花园,一居,1室1厅1卫,4500.0,40.0,112.5,南,链家/个人,整租·大冲新城花园 1室1厅 南,https://sz.lianjia.com/zufang/SZ2090455258365952000.html,113.94679,22.556374,板块,1861.0,7625.0,14703.0,23782.0,1861.0,南山科技园,1.861,2,4
深圳,南山区,科技园,阳光海景豪苑,两居,2室2厅1卫,5200.0,58.0,89.66,南,贝壳优选,整租·阳光海景豪苑 2室2厅 南,https://sz.lianjia.com/zufang/SZ2090455839839092736.html,113.933672,22.542304,小区,1445.0,6407.0,17496.0,25945.0,1445.0,南山科技园,1.445,3,4
深圳,罗湖区,东门,南塘物业小区,三居,3室1厅1卫,5300.0,75.36,70.33,东南,链家/个人,整租·南塘物业小区 3室1厅 复式 东南,https://sz.lianjia.com/zufang/SZ2090456555538350080.html,114.131611,22.548309,板块,23813.0,21019.0,10171.0,15950.0,10171.0,福田CBD,10.171,4,9
深圳,南山区,科技园,大冲新城花园,一居,1室0厅1卫,4500.0,40.0,112.5,南,链家/个人,整租·大冲新城花园 1室0厅 南,https://sz.lianjia.com/zufang/SZ2090459686657589248.html,113.951113,22.542148,小区,651.0,4925.0,14001.0,23850.0,651.0,南山科技园,0.651,12,8
