城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度,距离_未来科技城,距离_钱江新城,距离_滨江区,距离_湖滨商圈,最近距离,最近就业区,最近距离(km),星巴克数量,麦当劳数量
杭州,临安区,青山湖科技城,绿地亚洲公园,三居,3室2厅2卫,2100.0,102.76,20.44,南,链家/个人,整租·绿地亚洲公园 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095103046089441280.html,119.778689,30.262682,小区,24921.0,50278.0,59083.0,45399.0,24921.0,未来科技城,24.921,0,0
杭州,临安区,临安,恒晟逸家,三居,3室2厅2卫,2800.0,135.0,20.74,南,链家/个人,整租·恒晟逸家 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095105627079573504.html,119.724457,30.234375,板块,30180.0,55171.0,63976.0,50292.0,30180.0,未来科技城,30.18,2,1
杭州,上城区,采荷,滨江万潮星汇,一居,1室1厅1卫,4900.0,50.0,98.0,南,链家,整租·滨江万潮星汇 1室1厅 南,https://hz.lianjia.com/zufang/HZ2095105945464995840.html,120.211981,30.208332,小区,29516.0,7851.0,1.0,7855.0,1.0,滨江区,0.001,7,3
杭州,滨江区,彩虹城,高润云杉郡,一居,1室0厅1卫,2500.0,43.0,58.14,北,链家,整租·高润云杉郡 1室0厅 北,https://hz.lianjia.com/zufang/HZ2095106142312071168.html,120.168587,30.175684,小区,35575.0,14170.0,6503.0,11358.0,6503.0,滨江区,6.503,1,1
杭州,萧山区,义桥,东旭府,三居,3室2厅1卫,3000.0,85.0,35.29,南,链家/个人,整租·东旭府 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095107414922625024.html,120.195303,30.084155,小区(模糊),41691.0,22185.0,16019.0,20816.0,16019.0,滨江区,16.019,0,0
杭州,萧山区,萧山市区,财和湘域湾,两居,2室2厅2卫,6000.0,109.84,54.62,南,链家/个人,整租·财和湘域湾 2室2厅 南,https://hz.lianjia.com/zufang/HZ2095108834879078400.html,120.254538,30.151715,小区,44298.0,14541.0,11112.0,18135.0,11112.0,滨江区,11.112,0,0
杭州,滨江区,浦沿,风尚蓝湾,一居,1室1厅1卫,3300.0,64.37,51.27,南,链家/个人,整租·风尚蓝湾 1室1厅 南,https://hz.lianjia.com/zufang/HZ2095110747435565056.html,120.134203,30.175656,小区,32331.0,16536.0,8869.0,12014.0,8869.0,滨江区,8.869,2,0
杭州,滨江区,滨江区政府,温馨人家,两居,2室1厅1卫,2900.0,45.0,64.44,西北,链家/个人,合租·温馨人家 2居室 西北卧,https://hz.lianjia.com/zufang/HZ2095110924955287552.html,120.212973,30.209188,板块,29994.0,7751.0,180.0,8333.0,180.0,滨江区,0.18,7,3
杭州,临平区,临平新城,华元欢乐城,两居,2室1厅1卫,1600.0,32.65,49.0,南 北,链家/个人,整租·华元欢乐城 2室1厅 南/北,https://hz.lianjia.com/zufang/HZ2095112694301458432.html,120.300406,30.395888,小区,36474.0,20688.0,30814.0,25323.0,20688.0,钱江新城,20.688,5,2
杭州,临安区,临安,云麓悦映邸,三居,3室1厅1卫,1000.0,89.0,11.24,南,链家/个人,整租·云麓悦映邸 3室1厅 南,https://hz.lianjia.com/zufang/HZ2095113468729360384.html,119.724457,30.234375,小区,30180.0,55171.0,63976.0,50292.0,30180.0,未来科技城,30.18,2,1
杭州,萧山区,义桥,御景蓝湾,三居,3室2厅2卫,2000.0,60.0,33.33,北,链家/个人,合租·御景蓝湾 3居室 北卧,https://hz.lianjia.com/zufang/HZ2095115571560448000.html,120.188454,30.084442,小区(模糊),41217.0,21710.0,15544.0,20341.0,15544.0,滨江区,15.544,0,0
杭州,萧山区,闻堰,戈雅公寓,两居,2室2厅1卫,2800.0,95.37,29.36,南,链家/个人,整租·戈雅公寓 2室2厅 南,https://hz.lianjia.com/zufang/HZ2095117762610331648.html,120.155959,30.140602,小区,35826.0,17537.0,10957.0,16168.0,10957.0,滨江区,10.957,0,0
杭州,西湖区,黄龙,松木场社区,两居,2室1厅1卫,3800.0,50.0,76.0,南,链家,整租·松木场社区 2室1厅 南,https://hz.lianjia.com/zufang/HZ2095118020622942208.html,120.147708,30.269731,小区,18293.0,9588.0,11509.0,4308.0,4308.0,湖滨商圈,4.308,4,2
杭州,钱塘区,大学城北,江山云樾北府,三居,3室2厅1卫,3800.0,89.0,42.7,南,链家/个人,整租·江山云樾北府 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095121397331263488.html,120.493941,30.32304,板块,61010.0,34906.0,41010.0,42078.0,34906.0,钱江新城,34.906,0,0
杭州,萧山区,萧山新城区,天汇园,一居,1室1厅1卫,2700.0,38.0,71.05,西,链家,整租·天汇园 1室1厅 西,https://hz.lianjia.com/zufang/HZ2095121415886864384.html,120.254982,30.182592,小区,43656.0,10118.0,7963.0,17493.0,7963.0,滨江区,7.963,4,2
杭州,滨江区,彩虹城,现代印象广场,一居,1室1厅1卫,3500.0,68.0,51.47,南,链家/个人,整租·现代印象广场 1室1厅 南,https://hz.lianjia.com/zufang/HZ2095122160287744000.html,120.171142,30.185097,小区,31370.0,12663.0,4996.0,9851.0,4996.0,滨江区,4.996,6,2
杭州,西湖区,转塘,奥莱金街,两居,2室1厅1卫,3200.0,46.0,69.57,南,链家/个人,整租·奥莱金街 2室1厅 南,https://hz.lianjia.com/zufang/HZ2095123563559256064.html,120.083238,30.17215,板块,26297.0,19195.0,18352.0,16819.0,16819.0,湖滨商圈,16.819,0,0
杭州,萧山区,瓜沥,嘉裕天城,两居,2室1厅1卫,1800.0,35.75,50.35,南,贝壳优选,整租·嘉裕天城 2室1厅 南,https://hz.lianjia.com/zufang/HZ2095123591568818176.html,120.406811,30.180596,小区,58133.0,25777.0,24804.0,31970.0,24804.0,滨江区,24.804,0,0
杭州,临平区,临平新城,富邦星座,两居,2室1厅2卫,3400.0,68.0,50.0,南,链家,整租·富邦星座 2室1厅 南,https://hz.lianjia.com/zufang/HZ2095129599477284864.html,120.308546,30.400782,小区,36957.0,21147.0,30077.0,25782.0,21147.0,钱江新城,21.147,5,2
杭州,余杭区,瓶窑,星创杭启云珹府,三居,3室2厅2卫,3500.0,106.0,33.02,南,链家/个人,整租·星创杭启云珹府 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095130340459806720.html,119.982867,30.363104,小区(模糊),10353.0,40715.0,46968.0,37244.0,10353.0,未来科技城,10.353,0,0
杭州,临平区,塘栖,美致生活广场,一居,1室0厅1卫,1200.0,35.0,34.29,北,链家/个人,合租·美致生活广场 1居室 北卧,https://hz.lianjia.com/zufang/HZ2095131904331218944.html,120.299222,30.419154,小区,40759.0,23110.0,32025.0,29257.0,23110.0,钱江新城,23.11,1,1
杭州,临安区,临安,北樾府,两居,2室2厅1卫,2000.0,73.0,27.4,南,链家/个人,整租·北樾府 2室2厅 南,https://hz.lianjia.com/zufang/HZ2095132545917124608.html,119.724457,30.234375,小区,30180.0,55171.0,63976.0,50292.0,30180.0,未来科技城,30.18,2,1
杭州,上城区,丁桥,吟彩芳菲之城,三居,3室2厅2卫,5700.0,107.0,53.27,南,链家/个人,整租·吟彩芳菲之城 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095133236328923136.html,120.227109,30.350652,板块,27262.0,15480.0,21733.0,18456.0,15480.0,钱江新城,15.48,2,0
杭州,富阳区,银湖科技城,浙大网新银湖科技园,两居,2室2厅2卫,1550.0,30.0,51.67,东南,链家/个人,合租·浙大网新银湖科技园 2居室 东南卧,https://hz.lianjia.com/zufang/HZ2095133576168210432.html,119.983661,30.138935,小区,20052.0,30397.0,26653.0,31450.0,20052.0,未来科技城,20.052,1,2
杭州,上城区,城东新城,信达东莱府,三居,3室2厅2卫,7800.0,109.45,71.27,南,链家/个人,整租·信达东莱府 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095137579966922752.html,120.226847,30.299326,小区,24798.0,6817.0,13406.0,11452.0,6817.0,钱江新城,6.817,7,2
杭州,临平区,临平新城,理想银泰城,一居,1室1厅1卫,2000.0,52.0,38.46,南,链家/个人,整租·理想银泰城 1室1厅 南,https://hz.lianjia.com/zufang/HZ2095141622953017344.html,120.302337,30.40453,小区(模糊),36653.0,21402.0,31528.0,26037.0,21402.0,钱江新城,21.402,4,1
杭州,临平区,乔司,乔中永和苑,两居,2室0厅0卫,800.0,15.0,53.33,南,链家/个人,合租·乔中永和苑 2居室 南卧,https://hz.lianjia.com/zufang/HZ2095143844004757504.html,120.281539,30.349775,小区,33487.0,14923.0,24451.0,19558.0,14923.0,钱江新城,14.923,1,1
杭州,临安区,临安,龙沁城,三居,3室2厅2卫,1923.0,95.93,20.05,南,链家/个人,整租·龙沁城 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095147151146352640.html,119.724457,30.234375,小区,30180.0,55171.0,63976.0,50292.0,30180.0,未来科技城,30.18,2,1
杭州,西湖区,申花,中旅紫金名门,三居,3室2厅1卫,6000.0,89.0,67.42,南,链家/个人,整租·中旅紫金名门 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095150674143608832.html,120.130396,30.259242,板块,18540.0,9691.0,14633.0,5856.0,5856.0,湖滨商圈,5.856,3,3
杭州,钱塘区,大江东,三迪枫丹雅居,三居,3室2厅2卫,2600.0,95.0,27.37,南,链家/个人,整租·三迪枫丹雅居 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095154124591988736.html,120.591796,30.294398,小区,69578.0,43474.0,49578.0,50646.0,43474.0,钱江新城,43.474,0,0
杭州,余杭区,未来科技城,乐淘城,三居,3室2厅2卫,7000.0,118.96,58.84,南,链家/个人,整租·乐淘城 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095154507699716096.html,119.978742,30.273705,小区,5250.0,36559.0,42275.0,33088.0,5250.0,未来科技城,5.25,2,0
杭州,临安区,临安,中天宸锦学府,两居,2室2厅1卫,2100.0,70.88,29.63,南,贝壳优选,整租·中天宸锦学府 2室2厅 南,https://hz.lianjia.com/zufang/HZ2095167297277657088.html,119.724457,30.234375,板块,30180.0,55171.0,63976.0,50292.0,30180.0,未来科技城,30.18,2,1
杭州,钱塘区,金沙湖,下沙铭都雅苑,两居,2室1厅1卫,2950.0,58.98,50.02,南,链家,整租·下沙铭都雅苑 2室1厅 南,https://hz.lianjia.com/zufang/HZ2095170062552924160.html,120.333727,30.307743,小区,35773.0,17216.0,22546.0,22646.0,17216.0,钱江新城,17.216,4,4
杭州,萧山区,萧山市区,崇化住宅区,两居,2室1厅1卫,2400.0,55.93,42.91,南,链家/个人,整租·崇化住宅区 2室1厅 南,https://hz.lianjia.com/zufang/HZ2095180832783204352.html,120.311927,30.168898,板块,46068.0,17526.0,16553.0,26488.0,16553.0,滨江区,16.553,0,0
杭州,钱塘区,大江东,钱民花苑,三居,3室2厅4卫,1100.0,25.0,44.0,南,链家/个人,合租·钱民花苑 3居室 南卧,https://hz.lianjia.com/zufang/HZ2095325826747727872.html,120.459504,30.303232,小区,56092.0,29988.0,36092.0,37160.0,29988.0,钱江新城,29.988,1,1
杭州,临安区,青山湖科技城,绿城桃李春风,三居,3室2厅2卫,4000.0,118.0,33.9,南,链家/个人,整租·绿城桃李春风 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095331014535544832.html,119.796227,30.275839,小区,23634.0,48991.0,57796.0,44112.0,23634.0,未来科技城,23.634,0,0
杭州,滨江区,彩虹城,钱塘帝景,两居,2室2厅1卫,5900.0,89.0,66.29,南,链家/个人,整租·钱塘帝景 2室2厅 南,https://hz.lianjia.com/zufang/HZ2095341446704922624.html,120.156856,30.190023,板块,25679.0,13040.0,6734.0,11775.0,6734.0,滨江区,6.734,5,1
杭州,余杭区,良渚,杜诗苑,两居,2室1厅1卫,3300.0,80.0,41.25,南,链家/个人,整租·杜诗苑 2室1厅 南,https://hz.lianjia.com/zufang/HZ2095341814373416960.html,119.978742,30.273705,小区,5250.0,36559.0,42275.0,33088.0,5250.0,未来科技城,5.25,2,0
杭州,余杭区,良渚,万科良渚文化村秋荷坊,三居,3室2厅2卫,6400.0,139.0,46.04,东 西,链家/个人,整租·万科良渚文化村秋荷坊 3室2厅 东/西,https://hz.lianjia.com/zufang/HZ2095341838729740288.html,120.024807,30.35777,小区,9218.0,30778.0,37031.0,27307.0,9218.0,未来科技城,9.218,1,0
杭州,临平区,星桥,滨沁公寓,三居,3室2厅1卫,2300.0,88.48,25.99,南,贝壳优选,整租·滨沁公寓 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095343391339446272.html,120.261427,30.392187,板块,36402.0,24763.0,35656.0,25624.0,24763.0,钱江新城,24.763,0,0
杭州,上城区,三里亭,东方时代中心,一居,1室1厅1卫,2000.0,25.59,78.16,北,贝壳优选,整租·东方时代中心 1室1厅 北,https://hz.lianjia.com/zufang/HZ2095343860749172736.html,120.195759,30.292971,小区,22692.0,6321.0,12574.0,7758.0,6321.0,钱江新城,6.321,5,3
杭州,临平区,东湖,龙湖香醍溪岸,两居,2室2厅1卫,2200.0,87.14,25.25,西南,链家/个人,整租·龙湖香醍溪岸 2室2厅 西南,https://hz.lianjia.com/zufang/HZ2095343939086188544.html,120.233161,30.445805,小区,38366.0,27972.0,40425.0,30948.0,27972.0,钱江新城,27.972,0,0
杭州,西湖区,申花,浙港国际,两居,2室1厅1卫,2750.0,33.0,83.33,北,链家/个人,整租·浙港国际 2室1厅 北,https://hz.lianjia.com/zufang/HZ2095344347116470272.html,120.092799,30.308819,小区(模糊),12565.0,21269.0,27522.0,17798.0,12565.0,未来科技城,12.565,2,2
杭州,滨江区,白马湖,长河商厦,一居,1室0厅1卫,1350.0,20.0,67.5,西,链家/个人,合租·长河商厦 1居室 西卧,https://hz.lianjia.com/zufang/HZ2095344750205861888.html,120.196123,30.169451,小区,36896.0,12286.0,6389.0,10917.0,6389.0,滨江区,6.389,0,0
杭州,余杭区,良渚,杜诗苑,两居,2室1厅2卫,3300.0,80.0,41.25,西南,链家/个人,整租·杜诗苑 2室1厅 西南,https://hz.lianjia.com/zufang/HZ2095344771819110400.html,119.978742,30.273705,小区,5250.0,36559.0,42275.0,33088.0,5250.0,未来科技城,5.25,2,0
杭州,钱塘区,高教园区东,宝龙城市广场,一居,1室1厅1卫,2600.0,46.0,56.52,北,链家/个人,整租·宝龙城市广场 1室1厅 复式 北,https://hz.lianjia.com/zufang/HZ2095346017347043328.html,120.384569,30.312345,小区(模糊),40956.0,23983.0,29792.0,30860.0,23983.0,钱江新城,23.983,2,2
杭州,西湖区,西溪,西溪诚园诚公馆,两居,2室2厅2卫,7800.0,138.56,56.29,南,链家/个人,整租·西溪诚园诚公馆 2室2厅 南,https://hz.lianjia.com/zufang/HZ2095347998111301632.html,120.080701,30.288234,小区,8821.0,18361.0,32346.0,12920.0,8821.0,未来科技城,8.821,6,1
杭州,萧山区,萧山开发区,玺茂新华悦府,两居,2室2厅2卫,4300.0,70.0,61.43,南,链家/个人,合租·玺茂新华悦府 2居室 南卧,https://hz.lianjia.com/zufang/HZ2095348864604176384.html,120.29547,30.203626,小区,40911.0,12369.0,11396.0,21331.0,11396.0,滨江区,11.396,0,0
杭州,钱塘区,大江东,潮听名苑,三居,3室2厅1卫,3100.0,90.0,34.44,南,链家/个人,整租·潮听名苑 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095352288691355648.html,120.462888,30.330197,板块,58538.0,32434.0,38538.0,39606.0,32434.0,钱江新城,32.434,0,0
杭州,余杭区,闲林,杭州宏丰家居城宏丰公寓,两居,2室1厅1卫,2300.0,58.0,39.66,北,链家/个人,整租·杭州宏丰家居城宏丰公寓 2室1厅 北,https://hz.lianjia.com/zufang/HZ2095352813906296832.html,120.031586,30.238268,小区,10652.0,21625.0,27878.0,16746.0,10652.0,未来科技城,10.652,1,0
杭州,拱墅区,朝晖,领骏世界,两居,2室1厅2卫,3300.0,45.0,73.33,南,链家/个人,整租·领骏世界 2室1厅 南,https://hz.lianjia.com/zufang/HZ2095352994764685312.html,120.168238,30.291397,小区,19255.0,8666.0,13201.0,7744.0,7744.0,湖滨商圈,7.744,3,3
杭州,临平区,星桥,广厦天都城天河苑,两居,2室1厅1卫,2000.0,59.11,33.84,东,链家/个人,整租·广厦天都城天河苑 2室1厅 东,https://hz.lianjia.com/zufang/HZ2095354504110145536.html,120.246281,30.387993,小区(模糊),35938.0,19640.0,25893.0,22616.0,19640.0,钱江新城,19.64,1,0
杭州,上城区,九堡,德信金泊林公寓,三居,3室2厅1卫,3933.0,89.0,44.19,南,链家,整租·德信金泊林公寓 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095354555184185344.html,120.282841,30.302899,小区,30913.0,10049.0,19868.0,16998.0,10049.0,钱江新城,10.049,2,0
杭州,钱塘区,沿江南,保利湾天地,三居,3室1厅2卫,1400.0,126.66,11.05,南,链家/个人,合租·保利湾天地 3居室 南卧,https://hz.lianjia.com/zufang/HZ2095356208260055040.html,120.371337,30.272335,小区,43920.0,19168.0,28565.0,24569.0,19168.0,钱江新城,19.168,0,1
杭州,余杭区,良渚,玉都枫景,三居,3室2厅1卫,3000.0,87.0,34.48,南,链家/个人,整租·玉都枫景 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095360392531279872.html,120.034937,30.365257,板块,10631.0,28298.0,34551.0,24827.0,10631.0,未来科技城,10.631,1,0
杭州,临安区,临安,湖山云台苑,三居,3室2厅2卫,2100.0,98.0,21.43,南,链家/个人,整租·湖山云台苑 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095360711675871232.html,119.733935,30.240379,小区,28858.0,54527.0,63332.0,49648.0,28858.0,未来科技城,28.858,0,0
杭州,上城区,九堡,普大福地,一居,1室1厅1卫,2260.0,45.0,50.22,南,链家/个人,整租·普大福地 1室1厅 南,https://hz.lianjia.com/zufang/HZ2095362635825414144.html,120.249549,30.311571,小区,26866.0,9594.0,17573.0,16770.0,9594.0,钱江新城,9.594,2,2
杭州,西湖区,黄龙,庆丰新村,三居,3室1厅1卫,5000.0,85.2,58.69,南,链家,整租·庆丰新村 3室1厅 南,https://hz.lianjia.com/zufang/HZ2095363481145442304.html,120.125509,30.26937,小区(模糊),16870.0,11630.0,16060.0,6485.0,6485.0,湖滨商圈,6.485,6,3
杭州,临安区,临安,中天雅境,三居,3室2厅2卫,2200.0,89.0,24.72,南,链家/个人,整租·中天雅境 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095365714561990656.html,119.713766,30.241,小区,30567.0,56618.0,65423.0,51739.0,30567.0,未来科技城,30.567,0,0
杭州,临平区,塘栖,康庭和苑,三居,3室2厅2卫,2070.0,121.0,17.11,南,链家/个人,整租·康庭和苑 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095366467087237120.html,120.230722,30.453058,小区,39045.0,28651.0,41104.0,31627.0,28651.0,钱江新城,28.651,0,0
杭州,上城区,笕桥,草庄景墅,三居,3室1厅2卫,4800.0,120.0,40.0,南,链家/个人,整租·草庄景墅 3室1厅 南,https://hz.lianjia.com/zufang/HZ2095367917209124864.html,120.214379,30.307485,小区(模糊),27015.0,8694.0,14750.0,9868.0,8694.0,钱江新城,8.694,1,1
杭州,拱墅区,众安桥,国都公寓,一居,1室1厅1卫,2800.0,33.0,84.85,南,链家,整租·国都公寓 1室1厅 南,https://hz.lianjia.com/zufang/HZ2095368167525187584.html,120.168088,30.263497,小区,21449.0,5874.0,9394.0,2381.0,2381.0,湖滨商圈,2.381,10,5
杭州,滨江区,浦沿,观邸国际,两居,2室1厅1卫,5000.0,109.0,45.87,南,链家,整租·观邸国际 2室1厅 南,https://hz.lianjia.com/zufang/HZ2095369160241446912.html,120.133258,30.181901,小区,26013.0,15585.0,9279.0,11253.0,9279.0,滨江区,9.279,1,0
杭州,滨江区,滨江区政府,欣盛东方郡东区,三居,3室2厅2卫,6800.0,89.0,76.4,南,链家,整租·欣盛东方郡东区 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095371000408440832.html,120.216027,30.197824,小区(模糊),30593.0,8849.0,1477.0,8932.0,1477.0,滨江区,1.477,3,1
杭州,临平区,星桥,广厦天都城天河苑,三居,3室2厅1卫,1600.0,99.0,16.16,南,链家/个人,整租·广厦天都城天河苑 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095374443260936192.html,120.246281,30.387993,小区,35938.0,19640.0,25893.0,22616.0,19640.0,钱江新城,19.64,1,0
杭州,钱塘区,大江东,宋都新宸悦府,三居,3室2厅2卫,1500.0,89.0,16.85,南,链家/个人,整租·宋都新宸悦府 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095375179361288192.html,120.539634,30.284982,小区,66107.0,40003.0,39764.0,47175.0,39764.0,滨江区,39.764,0,0
杭州,拱墅区,湖墅,一清新村,三居,3室1厅1卫,3800.0,103.0,36.89,南,链家,整租·一清新村 3室1厅 南,https://hz.lianjia.com/zufang/HZ2095377566117396480.html,120.150604,30.286807,板块,16851.0,12590.0,13144.0,5610.0,5610.0,湖滨商圈,5.61,5,1
杭州,临安区,青山湖科技城,绿地亚洲公园,三居,3室2厅2卫,450.0,90.0,5.0,南,链家/个人,整租·绿地亚洲公园 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095377664989724672.html,119.778689,30.262682,小区,24921.0,50278.0,59083.0,45399.0,24921.0,未来科技城,24.921,0,0
杭州,萧山区,萧山新城区,金城路333号,一居,1室1厅1卫,2200.0,36.0,61.11,北,链家/个人,整租·金城路333号 1室1厅 北,https://hz.lianjia.com/zufang/HZ2095378260203405312.html,120.311927,30.168898,板块,46068.0,17526.0,16553.0,26488.0,16553.0,滨江区,16.553,0,0
杭州,余杭区,良渚,良渚文化村白鹭郡东,三居,3室2厅2卫,5500.0,127.0,43.31,南,链家/个人,整租·良渚文化村白鹭郡东 3室2厅 南,https://hz.lianjia.com/zufang/HZ2095379008693731328.html,120.028923,30.363322,小区,10975.0,29198.0,35451.0,25727.0,10975.0,未来科技城,10.975,1,0
